Antiguedad,Kilometraje,Marca.1.Índice,Modelo.1.Índice,Version.1.Índice,Precios Lista.Precio de Lista,Precio
2,26569,32,225,966,399900,227999
3,24308,32,223,970,399900,260999
4,49269,32,223,960,399900,252999
4,64230,32,223,960,399900,202999
2,26569,32,225,966,399900,233999
1,4602,32,225,964,399900,252999
3,28000,32,226,965,439900,269999
3,30474,32,225,961,399900,218999
3,33000,32,223,962,399900,223999
2,18001,32,225,964,399900,252999
4,35530,32,223,960,399900,255999
2,14572,32,223,961,399900,316999
3,49311,32,225,970,399900,202999
2,24800,32,223,964,399900,317999
1,12300,32,225,966,399900,248999
2,12084,32,225,970,399900,230999
3,22040,32,226,968,439900,307999
3,37288,32,226,968,439900,289999
3,36000,32,226,968,439900,289999
4,49269,32,223,960,399900,251999
3,33490,32,226,968,439900,294999
2,30624,32,225,966,399900,231999
1,44,32,228,972,899900,478999
3,39718,32,223,960,399900,264999
2,23000,32,224,963,465900,378999
2,9000,32,226,968,439900,309999
4,20000,32,224,963,465900,318999
3,38707,32,225,969,399900,203999
0,6073,32,227,974,249900,383999
3,19256,32,223,970,399900,251999
1,10000,32,229,973,399900,410999
4,64508,32,225,966,399900,207999
1,12300,32,225,966,399900,250999
3,27000,32,225,970,399900,203999
3,34166,32,223,969,399900,219999
3,49311,32,225,970,399900,201999
3,24000,32,224,963,465900,309999
4,47681,32,225,966,399900,202999
2,21057,32,225,961,399900,236999
4,47681,32,225,966,399900,204999
4,24240,32,223,960,399900,259999
3,18200,32,226,967,439900,274999
3,30474,32,225,961,399900,220999
2,21000,32,226,965,439900,288999
2,16347,32,223,971,399900,320999
3,23602,32,228,972,899900,452999
4,36000,32,223,962,399900,226999
2,15205,32,223,964,399900,328999
1,8000,32,225,970,399900,222999
3,21499,32,224,963,465900,344999
1,10203,32,231,976,855000,491999
1,6497,32,225,964,399900,261999
2,24800,32,223,964,399900,319999
2,23000,32,224,963,465900,377999
3,39050,32,223,970,399900,240999
2,27490,32,225,961,399900,215999
3,50416,32,224,963,465900,302999
4,24240,32,223,960,399900,262999
2,20550,32,225,970,399900,222999
3,49000,32,224,965,465900,275999
3,40248,32,225,969,399900,191999
3,38000,32,223,960,399900,265999
2,10491,32,223,961,399900,301999
0,3780,32,227,559,249900,220999
1,0,32,225,961,399900,242999
2,15572,32,223,964,399900,324999
2,22000,32,224,965,465900,347999
2,20100,32,224,965,465900,347999
2,20237,32,224,965,465900,345999
1,8000,32,225,970,399900,223999
3,39530,32,223,960,399900,254999
3,34189,32,223,960,399900,269999
4,36000,32,223,962,399900,232999
2,28000,32,223,961,399900,301999
4,24240,32,223,960,399900,260999
2,20550,32,225,970,399900,220999
1,9560,32,230,975,449900,336999
4,35530,32,223,960,399900,254999
2,24800,32,223,964,399900,318999
2,27317,32,225,961,399900,215999
0,3780,32,227,559,249900,219999
4,49269,32,223,960,399900,250999
3,27000,32,225,970,399900,200999
3,41663,32,225,969,399900,192999
3,34189,32,223,960,399900,271999
1,12300,32,225,966,399900,249999
2,26238,32,223,969,399900,251999
2,14000,32,226,967,439900,284999
3,14584,32,223,962,399900,214999
3,48290,32,224,963,465900,316999
2,36366,32,225,961,399900,216999
2,43197,32,225,961,399900,208999
3,19853,32,223,960,399900,277999
2,21000,32,225,961,399900,233999
4,48023,32,223,970,399900,224999
2,20110,32,225,961,399900,226999
4,63057,32,225,970,399900,199999
4,71620,32,225,964,399900,184999
4,51000,32,223,970,399900,221999
0,3780,32,227,559,249900,221999
3,71187,32,225,970,399900,198999
2,22160,32,225,970,399900,218999
3,52144,32,226,968,439900,240999
1,6023,32,225,970,399900,228999
4,57869,32,223,960,399900,234999
2,26000,32,223,961,399900,300999
4,64442,32,223,960,399900,202999
2,20500,32,223,961,399900,308999
3,17243,32,226,968,439900,310999
3,34166,32,223,969,399900,222999
2,20500,32,223,961,399900,309999
2,26238,32,223,969,399900,247999
3,13800,32,223,960,399900,285999
3,27457,32,224,963,465900,307999
3,38730,32,226,968,439900,273999
2,18001,32,225,964,399900,251999
2,23521,32,223,961,399900,294999
3,73000,32,225,969,399900,182999
2,27178,32,225,961,399900,225999
3,41663,32,225,969,399900,193999
3,17841,32,226,965,439900,282999
2,35534,32,225,961,399900,215999
3,38707,32,225,969,399900,196999
2,19638,32,223,961,399900,304999
2,20872,32,225,961,399900,233999
2,9000,32,226,968,439900,308999
2,30624,32,225,966,399900,229999
3,50414,32,223,962,399900,231999
3,27665,32,223,962,399900,238999
1,9044,32,225,970,399900,223999
3,28883,32,224,963,465900,316999
3,38000,32,223,960,399900,254999
5,61523,33,236,984,685000,376999
6,36000,33,232,980,475000,313999
1,4874,33,234,993,679900,572999
5,38000,33,236,984,685000,370999
4,47000,33,232,1019,475000,326999
9,67521,33,232,1001,475000,211999
7,70419,33,232,977,475000,269999
7,52751,33,234,989,679900,372999
3,41220,33,232,1013,475000,377999
1,8120,33,235,1018,695000,705999
1,14703,33,232,1011,475000,549999
6,22670,33,232,994,475000,345999
7,83455,33,234,989,679900,350999
4,12000,33,235,990,695000,566999
5,38000,33,236,984,685000,372999
2,16856,33,232,983,475000,476999
6,33000,33,232,994,475000,323999
7,39876,33,234,985,679900,329999
7,70000,33,232,977,475000,274999
3,15608,33,234,993,679900,466999
6,36029,33,236,984,685000,321999
7,39019,33,232,982,475000,250999
2,31483,33,234,993,679900,482999
11,107000,33,237,1020,399900,219999
7,47000,33,234,985,679900,336999
5,55000,33,235,990,695000,381999
6,105261,33,235,990,695000,351000
6,70524,33,234,996,679900,337999
5,39007,33,232,994,475000,326999
5,61523,33,236,984,685000,374999
4,11000,33,235,990,695000,567999
5,21000,33,236,984,685000,389999
7,48100,33,235,981,695000,342999
4,48199,33,236,996,685000,474999
5,13872,33,236,984,685000,414999
7,71785,33,235,981,695000,354999
7,28754,33,232,982,475000,308999
2,32307,33,236,1005,685000,641999
5,52400,33,232,986,475000,406999
5,72000,33,236,984,685000,329999
5,39527,33,232,994,475000,344999
6,82630,33,236,999,685000,321999
4,13547,33,234,979,679900,386999
7,94203,33,234,1004,679900,222999
2,31483,33,234,993,679900,474999
6,82630,33,236,999,685000,324999
6,66205,33,233,1008,565000,275999
5,52900,33,232,1019,475000,310999
7,43700,33,232,982,475000,284999
7,69000,33,234,985,679900,306999
6,45600,33,236,984,685000,319999
6,35000,33,232,980,475000,313999
6,59661,33,232,980,475000,306999
7,70419,33,232,977,475000,268999
7,71145,33,232,977,475000,274999
5,20853,33,232,980,475000,317999
5,55253,33,232,982,475000,292999
5,60000,33,236,984,685000,375999
8,65104,33,234,1009,679900,296999
7,104226,33,232,982,475000,231999
5,51467,33,236,984,685000,345999
7,52751,33,234,989,679900,379999
1,19500,33,236,998,685000,513999
12,130000,33,232,991,475000,168999
3,15610,33,232,992,475000,523999
2,32307,33,236,1005,685000,637999
8,79403,33,232,977,475000,229999
7,66300,33,234,1002,679900,253999
9,118300,33,236,1000,685000,215999
5,25599,33,234,996,679900,439999
6,70524,33,234,996,679900,336999
2,14342,33,232,1011,475000,520999
4,38667,33,234,996,679900,422999
7,64115,33,232,977,475000,258999
7,48100,33,235,981,695000,402999
5,33603,33,234,1022,679900,386999
2,32307,33,236,1005,685000,639999
6,66205,33,233,1008,565000,274999
4,48199,33,236,996,685000,473999
7,49028,33,232,984,475000,286999
5,55253,33,232,982,475000,288999
7,70419,33,232,977,475000,272999
5,52400,33,232,986,475000,414999
6,33000,33,232,994,475000,324999
5,25599,33,234,996,679900,438999
3,15610,33,232,992,475000,512999
3,41220,33,232,1013,475000,371999
2,16856,33,232,983,475000,473999
8,52000,33,234,1016,679900,268999
7,101050,33,236,1003,685000,263999
7,39238,33,232,982,475000,261999
6,66205,33,233,1008,565000,273999
7,28754,33,232,982,475000,307999
1,14703,33,232,1011,475000,568999
7,39876,33,234,985,679900,323999
12,80000,33,234,1007,679900,212999
8,98295,33,235,981,695000,309999
6,36029,33,236,984,685000,322999
7,39876,33,234,985,679900,324999
10,73356,33,232,1012,475000,193999
4,48199,33,236,996,685000,476999
6,33000,33,232,994,475000,322999
3,35100,33,235,1018,695000,457999
8,87038,33,232,1017,475000,221999
0,6526,33,235,1006,695000,808999
5,20853,33,232,980,475000,328999
6,40271,33,236,1015,685000,401999
3,15608,33,234,993,679900,468999
7,71116,33,233,1010,565000,294999
5,54000,33,236,984,685000,363999
5,53428,33,232,986,475000,406999
0,6526,33,235,1006,695000,845999
9,60262,33,233,978,565000,266999
9,61000,33,233,978,565000,251999
7,101050,33,236,1003,685000,264999
12,86404,33,234,1014,679900,178999
12,130000,33,232,991,475000,167999
6,59661,33,232,980,475000,307999
4,44901,33,232,977,475000,323999
8,77410,33,232,1001,475000,222999
8,77000,33,232,995,475000,313999
8,77410,33,232,1001,475000,221999
1,14703,33,232,1011,475000,587999
8,65104,33,234,1009,679900,295999
6,41412,33,232,980,475000,326999
7,52751,33,234,989,679900,378999
12,86404,33,234,1014,679900,213999
6,51371,33,232,980,475000,302999
2,16856,33,232,983,475000,493999
1,4874,33,234,993,679900,563999
3,10099,33,234,988,679900,469999
4,39688,33,234,996,679900,422999
5,51467,33,236,984,685000,349999
6,59661,33,232,980,475000,308999
2,7534,33,234,993,679900,505999
5,72000,33,236,984,685000,331999
5,33603,33,234,1022,679900,382999
8,50770,33,234,987,679900,317999
9,118300,33,236,1000,685000,213999
11,56000,33,237,997,399900,259999
6,22000,33,234,1021,679900,333999
3,10099,33,234,988,679900,474999
10,73356,33,232,1012,475000,192999
4,35125,33,233,1023,565000,479999
9,61000,33,233,978,565000,253999
7,94203,33,234,1004,679900,222999
7,28754,33,232,982,475000,300999
7,71785,33,235,981,695000,376999
7,39019,33,232,982,475000,266999
12,80000,33,234,1007,679900,214999
10,73356,33,232,1012,475000,191999
5,38000,33,236,984,685000,369999
0,6526,33,235,1006,695000,885999
4,20624,34,239,1025,596900,434999
1,7130,34,243,1039,448700,372999
0,4949,34,241,1037,588700,690999
7,47075,34,238,1027,266600,150999
7,61090,34,238,1024,266600,142999
6,74097,34,241,1040,588700,340999
6,43166,34,238,1027,266600,176999
9,105569,34,242,1032,99999999,292999
6,43166,34,238,1027,266600,173999
5,73000,34,239,1036,596900,370999
4,42429,34,241,1031,588700,367999
4,38000,34,242,1034,99999999,561999
9,121347,34,241,1035,588700,261999
8,118026,34,238,1027,266600,128999
5,23869,34,240,1028,472700,361999
1,6000,34,243,1039,448700,372999
2,29022,34,241,1031,588700,371999
9,83000,34,238,1027,266600,121999
2,29022,34,241,1031,588700,369999
5,73000,34,239,1036,596900,369999
9,97000,34,242,1032,99999999,273999
6,74097,34,241,1040,588700,345999
5,23869,34,240,1028,472700,360999
7,77052,34,241,1042,588700,252999
3,62295,34,238,1027,266600,166999
3,75004,34,238,1026,266600,191999
4,70000,34,241,1031,588700,352999
11,102177,34,242,1038,99999999,264999
4,50000,34,241,1041,588700,391999
8,118026,34,238,1027,266600,127999
6,65019,34,238,1027,266600,158999
5,73000,34,239,1036,596900,372999
4,70349,34,241,1031,588700,351999
6,112170,34,238,1027,266600,168999
8,118026,34,238,1027,266600,121999
3,20815,34,239,1025,596900,552999
6,95500,34,238,1030,266600,185999
11,102177,34,242,1038,99999999,257999
4,53000,34,241,1031,588700,366999
4,38000,34,242,1034,99999999,560999
4,38000,34,242,1034,99999999,562999
4,52000,34,239,1025,596900,397999
6,61000,34,239,1033,596900,296999
0,6000,34,241,1037,588700,632999
6,97240,34,238,1030,266600,183999
9,121347,34,241,1035,588700,260999
4,20624,34,239,1025,596900,507999
9,121347,34,241,1035,588700,259999
9,116000,34,238,1027,266600,120999
7,61090,34,238,1024,266600,143999
6,74097,34,241,1040,588700,346999
7,47075,34,238,1027,266600,143999
9,84000,34,239,1029,596900,220999
7,47075,34,238,1027,266600,154999
3,20815,34,239,1025,596900,462999
6,112170,34,238,1027,266600,162999
6,69000,35,245,1099,446900,205999
5,54000,35,246,1046,287900,224999
4,67000,35,246,1072,287900,237999
6,51091,35,245,1099,446900,212999
10,133344,35,245,1050,446900,154999
7,101770,35,246,1057,287900,186999
5,78551,35,256,1087,266900,175999
5,54688,35,244,1070,204900,208999
8,23223,35,261,1145,769900,197999
8,97000,35,246,1057,287900,173999
7,83071,35,246,1079,287900,185999
7,64179,35,250,1063,589900,313999
4,23350,35,256,1087,266900,211999
6,43223,35,244,1057,204900,212999
6,66000,35,246,1057,287900,218999
8,63101,35,250,1053,589900,257999
6,74475,35,255,1083,731900,279999
5,56371,35,246,1072,287900,234999
7,100371,35,245,1049,446900,189999
8,108810,35,250,1053,589900,232999
5,91016,35,253,1112,351900,360999
4,10500,35,244,1046,204900,206999
3,13355,35,244,1070,204900,212999
10,93422,35,251,1054,699900,186999
2,26637,35,246,1046,287900,267999
5,49000,35,250,1074,589900,290999
5,24000,35,245,1154,446900,314999
7,97000,35,244,1043,204900,179999
2,12500,35,247,1106,550900,620999
7,77000,35,245,1120,446900,215999
6,111350,35,253,1139,351900,309999
8,72176,35,249,1117,409900,222999
11,93275,35,251,1054,699900,161999
3,29592,35,256,1087,266900,205999
6,81838,35,245,1099,446900,202999
3,20635,35,246,1043,287900,289999
4,26932,35,247,1106,550900,578999
7,100517,35,244,1070,204900,158999
6,45000,35,246,1070,287900,209999
7,37135,35,245,1119,446900,213999
8,61867,35,246,1043,287900,186999
10,112670,35,258,1059,478900,177999
7,67947,35,252,1146,889900,314999
4,50000,35,246,1046,287900,225999
5,84000,35,246,1043,287900,212999
8,80500,35,245,1052,446900,190999
5,44158,35,245,6,446900,277999
5,61337,35,256,1087,266900,183999
7,67100,35,245,1099,446900,209999
8,72000,35,245,1045,446900,186999
7,69000,35,245,1099,446900,195999
5,35380,35,250,1074,589900,334999
5,53835,35,246,1059,287900,247999
9,96408,35,245,1052,446900,168999
5,39362,35,250,1074,589900,302999
5,41407,35,246,1043,287900,245999
7,78430,35,244,1076,204900,187999
2,37000,35,247,1142,550900,437999
9,42540,35,250,1053,589900,267999
9,75452,35,250,1067,589900,220999
6,57807,35,250,1053,589900,304999
9,136632,35,250,1067,589900,193999
6,60044,35,250,1091,589900,274999
7,56000,35,244,1057,204900,198999
7,105000,35,250,1063,589900,265999
8,91289,35,246,1057,287900,157999
2,15665,35,245,1150,446900,371999
4,59950,35,256,1087,266900,187999
7,98016,35,244,1057,204900,189999
3,24000,35,250,1089,589900,412999
3,20867,35,250,1089,589900,377999
2,12547,35,250,1081,589900,551999
9,96675,35,245,1132,446900,171999
9,73398,35,250,1053,589900,233999
8,129000,35,245,1050,446900,190999
6,42220,35,244,1057,204900,212999
10,97000,35,254,1052,177900,138999
6,29275,35,245,1099,446900,230999
5,62480,35,244,1043,204900,181999
8,79838,35,246,1043,287900,171999
3,35208,35,245,1061,446900,305999
5,54284,35,251,1144,699900,290999
10,55436,35,244,1060,204900,153999
7,45871,35,250,1053,589900,308999
7,79671,35,252,2,889900,272999
12,69403,35,252,5,889900,201999
5,44000,35,256,1087,266900,193999
7,68000,35,245,1119,446900,187999
10,145000,35,245,1045,446900,148999
2,33000,35,256,1103,266900,225999
5,63383,35,260,1143,1289900,561999
8,70514,35,244,1044,204900,178999
3,25473,35,245,1061,446900,308999
4,51662,35,246,1046,287900,225999
7,87600,35,253,1138,351900,316999
7,41000,35,244,1043,204900,192999
4,60039,35,247,1047,550900,454999
7,92831,35,246,1079,287900,176999
2,16139,35,250,1109,589900,579999
8,105696,35,245,1050,446900,195999
7,61819,35,246,1057,287900,208999
11,68014,35,245,1084,446900,171999
8,74500,35,245,1045,446900,200999
8,75490,35,245,1045,446900,187999
7,82000,35,244,1057,204900,184999
10,95000,35,254,1077,177900,136999
10,60000,35,245,1045,446900,161999
8,92651,35,245,1045,446900,186999
6,70671,35,246,1070,287900,177999
9,55362,35,250,1091,589900,225999
9,74000,35,250,1067,589900,220999
6,49000,35,259,1153,287900,192999
10,110000,35,245,1045,446900,165999
6,33761,35,249,1100,409900,264999
5,49000,35,250,1141,589900,316999
9,113188,35,250,1067,589900,206999
8,113000,35,244,1140,204900,183999
4,52222,35,244,1043,204900,209999
6,72167,35,250,1074,589900,241999
5,35362,35,244,1070,204900,210999
5,34000,35,246,1072,287900,248999
5,35380,35,250,1074,589900,283999
9,112000,35,245,1050,446900,186999
8,67712,35,245,1050,446900,206999
8,94000,35,245,1050,446900,187999
4,28343,35,249,1068,409900,291999
2,10093,35,250,1089,589900,464999
4,33530,35,244,1057,204900,213999
7,34741,35,244,1046,204900,174999
10,93422,35,251,1054,699900,177999
10,138000,35,254,1080,177900,120999
10,65000,35,246,1131,287900,166999
8,72000,35,245,1045,446900,187999
7,106000,35,253,1065,351900,324999
8,56000,35,257,1113,769900,473999
6,52607,35,245,1049,446900,221999
8,94133,35,245,1052,446900,180999
9,96429,35,250,1091,589900,238999
10,113857,35,246,1096,287900,143999
8,97330,35,252,5,889900,252999
8,103237,35,250,1067,589900,204999
10,107371,35,251,1054,699900,178999
5,24621,35,246,1046,287900,235999
8,118899,35,245,1050,446900,193999
7,82000,35,244,1057,204900,182999
5,8000,35,244,1070,204900,221999
5,90000,35,246,1046,287900,206999
7,94083,35,253,1133,351900,324999
8,92588,35,250,1053,589900,243999
8,118780,35,245,1084,446900,182999
8,80430,35,250,1063,589900,255999
9,42540,35,250,1053,589900,260999
11,90010,35,252,1098,889900,208999
